rank,document,verdict
1,dok238.txt,AC
2,dok204.txt,WA
3,dok248.txt,AC
4,dok252.txt,WA
5,dok402.txt,WA
6,dok255.txt,WA
7,dok243.txt,WA
8,dok209.txt,WA
9,dok207.txt,WA
10,dok236.txt,WA
11,dok365.txt,AC
12,dok247.txt,WA
13,dok250.txt,WA
14,dok234.txt,WA
15,dok224.txt,WA
16,dok232.txt,WA
17,dok253.txt,WA
18,dok18.txt,WA
19,dok89.txt,WA
20,dok148.txt,WA
21,dok285.txt,WA
22,dok254.txt,WA
23,dok244.txt,WA
24,dok263.txt,WA
25,dok364.txt,WA
26,dok195.txt,WA
27,dok373.txt,WA
28,dok246.txt,WA
29,dok197.txt,WA
30,dok240.txt,WA
31,dok192.txt,WA
32,dok115.txt,WA
33,dok44.txt,WA
34,dok336.txt,WA
35,dok213.txt,WA
36,dok110.txt,WA
37,dok39.txt,WA
38,dok198.txt,WA
39,dok400.txt,WA
40,dok16.txt,WA
41,dok266.txt,WA
42,dok87.txt,WA
43,dok23.txt,WA
44,dok94.txt,WA
45,dok210.txt,WA
46,dok296.txt,WA
47,dok135.txt,WA
48,dok379.txt,WA
49,dok64.txt,WA
50,dok137.txt,WA
